ident,iata_code,type,name,iso_country,latitude_deg,longitude_deg,elevation_ft,runway_count,max_runway,avg_runway
LTAW,TJK,medium_airport,Tokat Airport,TR,40.307430267333984,36.367408752441406,1831.0,2,8858.0,7078.0
LTAY,DNZ,medium_airport,Çardak Airport,TR,37.7855987549,29.7012996674,2795.0,1,9842.0,9842.0
LTBA,ISL,large_airport,İstanbul Atatürk Airport,TR,40.971913,28.823714,163.0,3,9843.0,9405.333333333334
LTBF,BZI,medium_airport,Balıkesir Merkez Airport,TR,39.61930084228516,27.926000595092773,340.0,1,9810.0,9810.0
LTBG,BDM,medium_airport,Bandırma Airport,TR,40.318001,27.977699,170.0,1,9865.0,9865.0
LTBH,CKZ,medium_airport,Çanakkale Airport,TR,40.1376991272,26.4267997742,23.0,1,7710.0,7710.0
LTBI,ESK,medium_airport,Eskişehir Air Base,TR,39.7840995789,30.5820999146,2581.0,1,10006.0,10006.0
LTBJ,ADB,large_airport,Adnan Menderes International Airport,TR,38.2924,27.157,412.0,2,10630.0,10630.0
LTBL,IGL,medium_airport,Çiğli Airport,TR,38.513,27.010099,16.0,1,9821.0,9821.0
LTBQ,KCO,medium_airport,Cengiz Topel Airport,TR,40.735001,30.0833,182.0,1,9842.0,9842.0
LTBR,YEI,medium_airport,Bursa Yenişehir Airport,TR,40.2551994324,29.5625991821,764.0,2,9818.0,9818.0
LTBS,DLM,large_airport,Dalaman International Airport,TR,36.7131004333,28.7924995422,20.0,1,9842.0,9842.0
LTBT,,medium_airport,Akhisar Airport,TR,38.80889892578125,27.83390045166016,263.0,2,9815.0,9815.0
LTBU,TEQ,medium_airport,Tekirdağ Çorlu Airport,TR,41.13819885253906,27.91909980773925,574.0,1,9844.0,9844.0
LTBX,,medium_airport,İstanbul Samandıra Army Air Base,TR,40.993,29.216499,400.0,2,4528.0,3517.0
LTBY,AOE,medium_airport,Anadolu Airport,TR,39.809898,30.5194,2588.0,1,8261.0,8261.0
LTCA,EZS,medium_airport,Elazığ Airport,TR,38.597974,39.28348,2927.0,2,9843.0,9843.0
LTCB,OGU,medium_airport,Ordu–Giresun Airport,TR,40.966872,38.085995,11.0,1,9848.0,9848.0
LTCC,DIY,medium_airport,Diyarbakır Airport,TR,37.893902,40.201,2251.0,1,11644.0,11644.0
LTCD,ERC,medium_airport,Erzincan Airport,TR,39.7102012634,39.5270004272,3783.0,2,9842.0,7821.0
LTCE,ERZ,medium_airport,Erzurum International Airport,TR,39.956501,41.1702,5763.0,3,12500.0,9350.0
LTCF,KSY,medium_airport,Kars Airport,TR,40.562198638916016,43.1150016784668,5889.0,1,11483.0,11483.0
LTCG,TZX,medium_airport,Trabzon International Airport,TR,40.995098,39.7897,104.0,1,8661.0,8661.0
LTCI,VAN,medium_airport,Van Ferit Melen Airport,TR,38.46820068359375,43.332298278808594,5480.0,1,9022.0,9022.0
LTCJ,BAL,medium_airport,Batman Airport,TR,37.9290008545,41.1166000366,1822.0,1,10000.0,10000.0
LTCK,MSR,medium_airport,Muş Airport,TR,38.74779891967773,41.66120147705078,4157.0,1,11649.0,11649.0
LTCL,SXZ,medium_airport,Siirt Airport,TR,37.97890090942383,41.84040069580078,2001.0,1,5905.0,5905.0
LTCM,NOP,medium_airport,Sinop Airport,TR,42.018313,35.071774,20.0,1,6482.0,6482.0
LTCN,KCM,medium_airport,Kahramanmaraş Airport,TR,37.5388259888,36.9535217285,1723.0,1,7546.0,7546.0
LTCO,AJI,medium_airport,Ağrı Airport,TR,39.655642,43.025742,5462.0,1,9843.0,9843.0
LTCP,ADF,medium_airport,Adıyaman Airport,TR,37.7314,38.468899,2216.0,1,8212.0,8212.0
LTCR,MQM,medium_airport,Mardin Airport,TR,37.2233009338,40.6316986084,1729.0,1,8204.0,8204.0
LTCS,GNY,medium_airport,Şanlıurfa GAP Airport,TR,37.445663,38.895592,2708.0,1,13123.0,13123.0
LTCT,IGD,medium_airport,Iğdır Airport,TR,39.976627,43.876648,3101.0,1,9843.0,9843.0
LTCV,NKT,medium_airport,Şırnak Şerafettin Elçi Airport,TR,37.3647,42.0582,2038.0,1,9843.0,9843.0
LTCW,YKO,medium_airport,Hakkari Yüksekova Airport,TR,37.5497,44.2381,6400.0,1,10499.0,10499.0
LTDA,HTY,medium_airport,Hatay Airport,TR,36.362778,36.282223,269.0,1,9843.0,9843.0
LTFC,ISE,medium_airport,Süleyman Demirel International Airport,TR,37.8554,30.368401,2835.0,1,9843.0,9843.0
LTFD,EDO,medium_airport,Balıkesir Koca Seyit Airport,TR,39.5546,27.0138,50.0,1,9842.0,9842.0
LTFE,BJV,large_airport,Milas Bodrum International Airport,TR,37.25059890749999,27.6643009186,21.0,2,9843.0,9744.5
LTFG,GZP,medium_airport,Gazipaşa-Alanya Airport,TR,36.299217,32.300598,92.0,1,7710.0,7710.0
LTFH,SZF,medium_airport,Samsun-Çarşamba Airport,TR,41.254501,36.567101,18.0,1,9843.0,9843.0
LTFJ,SAW,large_airport,Istanbul Sabiha Gökçen International Airport,TR,40.898602,29.3092,312.0,1,9843.0,9843.0
LTFM,IST,large_airport,İstanbul Airport,TR,41.261297,28.741951,325.0,5,13451.0,12309.4
LUBL,BZY,medium_airport,Bălți International Airport,MD,47.837666,27.781108,758.0,1,7245.0,7245.0
LUBM,,medium_airport,Mărculeşti International Airport,MD,47.862701416015625,28.212799072265625,312.0,1,8235.0,8235.0
LUKK,KIV,medium_airport,Chişinău International Airport,MD,46.92770004272461,28.93099975585937,399.0,2,11778.0,9798.0
LWOH,OHD,medium_airport,Ohrid St. Paul the Apostle Airport,MK,41.18,20.7423,2313.0,1,8366.0,8366.0
LWSK,SKP,large_airport,Skopje International Airport,MK,41.961601,21.621401,781.0,1,9678.0,9678.0
LXGB,GIB,medium_airport,Gibraltar Airport,GI,36.151199,-5.34966,12.0,1,6000.0,6000.0
LY88,UZC,medium_airport,Ponikve Airport,RS,43.898899,19.697701,2966.0,1,10130.0,10130.0
LYBE,BEG,large_airport,Belgrade Nikola Tesla Airport,RS,44.818401,20.309099,335.0,1,11155.0,11155.0
LYBT,BJY,medium_airport,Batajnica Air Base,RS,44.935299,20.2575,265.0,3,8181.0,6470.666666666667
LYNI,INI,medium_airport,Nis Airport,RS,43.337299,21.853701,648.0,1,8202.0,8202.0
LYPG,TGD,large_airport,Podgorica Airport / Podgorica Golubovci Airbase,ME,42.359402,19.2519,141.0,1,8202.0,8202.0
LYTV,TIV,medium_airport,Tivat Airport,ME,42.40470123291016,18.72330093383789,20.0,1,8208.0,8208.0
LZG,LZG,medium_airport,Langzhong Gucheng Airport,CN,31.50191,106.034417,1444.0,1,11811.0,11811.0
LZIB,BTS,large_airport,M. R. Štefánik Airport,SK,48.17020034790039,17.21269989013672,436.0,2,10466.0,9990.5
LZKZ,KSC,medium_airport,Košice Airport,SK,48.66310119628906,21.241100311279297,755.0,1,10171.0,10171.0
LZMC,,medium_airport,Kuchyňa Air Base,SK,48.402000427246094,17.11840057373047,679.0,1,8158.0,8158.0
LZPP,PZY,medium_airport,Piešťany Airport,SK,48.62519836425781,17.828399658203125,545.0,1,6562.0,6562.0
LZSL,SLD,medium_airport,Sliač Airport,SK,48.63779830932617,19.13409996032715,1043.0,1,7874.0,7874.0
LZTT,TAT,medium_airport,Poprad-Tatry Airport,SK,49.073601,20.2411,2356.0,1,8530.0,8530.0
LZZI,ILZ,medium_airport,Žilina Airport,SK,49.231499,18.613501,1020.0,1,3773.0,3773.0
MBGT,GDT,medium_airport,JAGS McCartney International Airport,TC,21.4445,-71.142303,13.0,1,6362.0,6362.0
MBNC,NCA,medium_airport,North Caicos Airport,TC,21.916094,-71.942954,10.0,1,4245.0,4245.0
MBPV,PLS,large_airport,Providenciales International Airport,TC,21.773697,-72.268321,15.0,1,9199.0,9199.0
MBSC,XSC,medium_airport,South Caicos Airport,TC,21.515699,-71.528503,6.0,1,5991.0,5991.0
MDBH,BRX,medium_airport,Maria Montez International Airport,DO,18.25149917602539,-71.12039947509766,10.0,1,9843.0,9843.0
MDCR,CBJ,medium_airport,Cabo Rojo Airport,DO,17.929000854492188,-71.6447982788086,262.0,1,4950.0,4950.0
MDCY,AZS,medium_airport,Samaná El Catey International Airport,DO,19.269259,-69.737405,30.0,1,9843.0,9843.0
MDJB,JBQ,medium_airport,La Isabela International Airport,DO,18.57250022888184,-69.98560333251953,98.0,1,5412.0,5412.0
MDLR,LRM,medium_airport,Casa De Campo International Airport,DO,18.45070075988769,-68.91179656982422,240.0,1,9676.0,9676.0
MDPC,PUJ,large_airport,Punta Cana International Airport,DO,18.5673999786,-68.36340332030001,47.0,2,10171.0,10171.0
MDPP,POP,medium_airport,Gregorio Luperon International Airport,DO,19.75790023803711,-70.56999969482422,15.0,1,10108.0,10108.0
MDSD,SDQ,large_airport,Las Américas International Airport,DO,18.42970085144,-69.668899536133,59.0,1,11000.0,11000.0
MDSI,,medium_airport,San Isidro Air Base,DO,18.503700256347656,-69.76170349121094,111.0,1,7000.0,7000.0
MDST,STI,medium_airport,Cibao International Airport,DO,19.406099319458008,-70.60469818115234,565.0,1,8595.0,8595.0
MGCB,CBV,medium_airport,Coban Airport,GT,15.469,-90.4067,4339.0,1,3340.0,3340.0
MGGT,GUA,large_airport,La Aurora Airport,GT,14.5833,-90.527496,4952.0,1,9800.0,9800.0
MGPB,PBR,medium_airport,Puerto Barrios Airport,GT,15.7309,-88.583801,33.0,1,8880.0,8880.0
MGRB,RUV,medium_airport,Rubelsanto Airport,GT,15.991999626159668,-90.44529724121094,426.0,1,4690.0,4690.0
MGRT,RER,medium_airport,Retalhuleu Airport,GT,14.521431,-91.697001,656.0,1,5065.0,5065.0
MGSJ,GSJ,medium_airport,San José Airport,GT,13.9362001419,-90.8358001709,29.0,1,6595.0,6595.0
MGTK,FRS,medium_airport,Mundo Maya International Airport,GT,16.913799,-89.866402,427.0,1,9842.0,9842.0
MHLC,LCE,medium_airport,Goloson International Airport,HN,15.7425,-86.852997,39.0,1,9875.0,9875.0
MHLM,SAP,medium_airport,Ramón Villeda Morales International Airport,HN,15.4526,-87.923599,91.0,1,9203.0,9203.0
MHNJ,GJA,medium_airport,La Laguna Airport,HN,16.4454,-85.906601,49.0,1,3990.0,3990.0
MHRO,RTB,medium_airport,Juan Manuel Gálvez International Airport,HN,16.316799,-86.523003,39.0,1,7349.0,7349.0
MHSC,XPL,medium_airport,Palmerola International Airport / José Enrique Soto Cano Air Base,HN,14.3824,-87.621201,2061.0,1,8008.0,8008.0
MHTE,TEA,medium_airport,Tela Airport,HN,15.7759,-87.4758,7.0,1,4415.0,4415.0
MHTG,TGU,medium_airport,Toncontín International Airport,HN,14.0609,-87.217201,3294.0,1,6112.0,6112.0
MHTJ,TJI,medium_airport,Trujillo Airport,HN,15.926599,-85.938573,3.0,1,3515.0,3515.0
MKBS,OCJ,medium_airport,Ian Fleming International Airport,JM,18.404079,-76.969754,90.0,1,3000.0,3000.0
MKJP,KIN,large_airport,Norman Manley International Airport,JM,17.935699462890625,-76.7874984741211,10.0,1,8900.0,8900.0
MKJS,MBJ,medium_airport,Sangster International Airport,JM,18.503700256347656,-77.91339874267578,4.0,1,8735.0,8735.0
MKKJ,POT,medium_airport,Ken Jones Airport,JM,18.1987991333,-76.53450012210001,20.0,1,3412.0,3412.0
MKTP,KTP,medium_airport,Tinson Pen Airport,JM,17.98859977722168,-76.82379913330078,16.0,1,4300.0,4300.0
MMAA,ACA,large_airport,Aeropuerto Internacional Juan N. Álvarez,MX,16.762118,-99.755473,16.0,2,10832.0,8205.5
MMAN,NTR,medium_airport,Del Norte International Airport,MX,25.865601,-100.237,1476.0,2,6598.0,5823.5
MMAS,AGU,medium_airport,Governor Jesús Terán Peredo International Airport,MX,21.699589,-102.318372,6112.0,2,9843.0,6660.5
MMBT,HUX,medium_airport,Bahías de Huatulco International Airport,MX,15.775611,-96.26079,464.0,1,8858.0,8858.0
MMCB,CVJ,medium_airport,Cuernavaca - General Mariano Matamoros Airport,MX,18.834801,-99.261299,4277.0,1,9180.0,9180.0
MMCE,CME,medium_airport,Ciudad del Carmen International Airport,MX,18.65369987487793,-91.79900360107422,10.0,1,7218.0,7218.0
MMCL,CUL,medium_airport,Bachigualato Federal International Airport,MX,24.76504,-107.475228,108.0,1,7546.0,7546.0
MMCM,CTM,medium_airport,Chetumal International Airport,MX,18.50469970703125,-88.32679748535156,39.0,1,7244.0,7244.0
MMCN,CEN,medium_airport,Ciudad Obregón International Airport,MX,27.39259910583496,-109.83300018310548,243.0,1,7546.0,7546.0
MMCP,CPE,medium_airport,Ingeniero Alberto Acuña Ongay International Airport,MX,19.816799163800003,-90.5002975464,34.0,1,8202.0,8202.0
MMCS,CJS,medium_airport,Abraham González International Airport,MX,31.63610076904297,-106.4290008544922,3904.0,2,8858.0,7299.5
MMCT,CZA,medium_airport,Chichen Itza International Airport,MX,20.6413002014,-88.4461975098,102.0,1,9186.0,9186.0
MMCU,CUU,medium_airport,General Roberto Fierro Villalobos International Airport,MX,28.702899932900003,-105.964996338,4462.0,3,8530.0,6674.666666666667
MMCV,CVM,medium_airport,General Pedro Jose Mendez International Airport,MX,23.7033004761,-98.9564971924,761.0,2,7218.0,5938.5
MMCY,CYW,medium_airport,Captain Rogelio Castillo National Airport,MX,20.546,-100.887001,5709.0,1,6284.0,6284.0
MMCZ,CZM,large_airport,Aeropuerto Internacional de Cozumel,MX,20.511425,-86.930287,15.0,2,10165.0,9511.5
MMDA,CUA,medium_airport,Ciudad Constitución National Airport,MX,25.053801,-111.614998,213.0,1,5249.0,5249.0
MMDO,DGO,large_airport,"Aeropuerto Internacional Gral, Guadalupe Victoria",MX,24.125908,-104.533904,6104.0,1,9514.0,9514.0
MMEP,TPQ,medium_airport,Amado Nervo National Airport,MX,21.419833,-104.842472,3020.0,1,7546.0,7546.0
MMGL,GDL,large_airport,Aeropuerto Internacional Miguel Hidalgo,MX,20.52504,-103.301557,5016.0,3,13123.0,10212.333333333334
MMGM,GYM,medium_airport,General José María Yáñez International Airport,MX,27.9689998626709,-110.9250030517578,59.0,1,7710.0,7710.0
MMHO,HMO,large_airport,General Ignacio P. Garcia International Airport,MX,29.095899581900003,-111.047996521,627.0,2,7546.0,5577.5
MMIA,CLQ,medium_airport,Licenciado Miguel de la Madrid Airport,MX,19.277,-103.577002,2467.0,1,7546.0,7546.0
MMIO,SLW,medium_airport,Plan De Guadalupe International Airport,MX,25.54949951171875,-100.9290008544922,4778.0,2,9506.0,6488.5
MMIT,IZT,medium_airport,Ixtepec Airport,MX,16.449301,-95.093697,164.0,1,7640.0,7640.0
MMJA,JAL,medium_airport,El Lencero Airport,MX,19.4750995636,-96.7975006104,3127.0,1,5577.0,5577.0
MMLC,LZC,medium_airport,Lázaro Cárdenas Airport,MX,18.0016994476,-102.221000671,39.0,1,4900.0,4900.0
MMLM,LMM,medium_airport,Valle del Fuerte International Airport,MX,25.685447,-109.081055,16.0,1,6562.0,6562.0
MMLO,BJX,large_airport,Aeropuerto Internacional Del Bajío,MX,20.985813,-101.478825,5956.0,1,11483.0,11483.0
MMLP,LAP,medium_airport,Manuel Márquez de León International Airport,MX,24.0727005005,-110.361999512,69.0,1,8202.0,8202.0
MMLT,LTO,medium_airport,Loreto International Airport,MX,25.989200592041016,-111.3479995727539,34.0,1,7218.0,7218.0
MMMA,MAM,medium_airport,General Servando Canales International Airport,MX,25.7698993683,-97.5252990723,25.0,1,7546.0,7546.0
MMMD,MID,large_airport,Aeropuerto Internacional Manuel Crescencio Rejón,MX,20.933384,-89.662621,38.0,2,10499.0,9022.5
MMML,MXL,medium_airport,General Rodolfo Sánchez Taboada International Airport,MX,32.6306,-115.241997,74.0,1,8530.0,8530.0
MMMM,MLM,medium_airport,General Francisco J. Mujica International Airport,MX,19.849899,-101.025002,6033.0,1,11155.0,11155.0
MMMT,MTT,medium_airport,Minatitlán/Coatzacoalcos International Airport,MX,18.103399,-94.580704,36.0,1,6890.0,6890.0
MMMV,LOV,medium_airport,Monclova International Airport,MX,26.9557,-101.470001,1864.0,2,6890.0,5836.5
MMMX,MEX,large_airport,Aeropuerto Internacional Lic. Benito Juárez,MX,19.435433,-99.082432,7316.0,2,12966.0,12880.5
MMMY,MTY,large_airport,Aeropuerto Internacional Gral. Mariano Escobedo,MX,25.778561,-100.113602,1278.0,2,9843.0,7876.0
MMMZ,MZT,large_airport,Aeropuerto Internacional Gral. Rafael Buelna,MX,23.166689,-106.270151,38.0,1,8868.0,8868.0
MMNL,NLD,medium_airport,Quetzalcóatl International Airport,MX,27.443899,-99.570503,484.0,1,6562.0,6562.0
MMOX,OAX,medium_airport,Xoxocotlán International Airport,MX,16.9999008179,-96.726600647,4989.0,1,8038.0,8038.0
MMPA,PAZ,medium_airport,El Tajín National Airport,MX,20.6026992798,-97.4608001709,497.0,1,5906.0,5906.0
MMPB,PBC,medium_airport,Hermanos Serdán International Airport,MX,19.1581001282,-98.3713989258,7361.0,1,11811.0,11811.0
MMPG,PDS,medium_airport,Piedras Negras International Airport,MX,28.627873,-100.53524,901.0,1,6655.0,6655.0
MMPN,UPN,medium_airport,Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,MX,19.3967,-102.039001,5258.0,1,7874.0,7874.0
MMPR,PVR,large_airport,Aeropuerto Internacional Lic. Gustavo Díaz Ordaz,MX,20.679746,-105.246685,23.0,1,10171.0,10171.0
MMPS,PXM,medium_airport,Puerto Escondido International Airport,MX,15.8769,-97.089103,294.0,1,7546.0,7546.0
MMQT,QRO,medium_airport,Querétaro Intercontinental Airport,MX,20.6173,-100.185997,6296.0,1,11483.0,11483.0
MMRX,REX,medium_airport,General Lucio Blanco International Airport,MX,26.0089,-98.2285,139.0,1,6243.0,6243.0
MMSD,SJD,large_airport,Aeropuerto Internacional de Los Cabos,MX,23.15642,-109.716811,374.0,1,9843.0,9843.0
MMSL,,medium_airport,Cabo San Lucas International Airport,MX,22.948211,-109.938155,459.0,1,6998.0,6998.0
MMSM,NLU,large_airport,Santa Lucía Air Force Base / General Felipe Ángeles International Airport,MX,19.7458,-99.0145,7369.0,3,14764.0,13670.333333333334
MMSP,SLP,medium_airport,Ponciano Arriaga International Airport,MX,22.254299163800003,-100.930999756,6035.0,2,9867.0,6563.0
MMTB,,medium_airport,Terán Air Base,MX,16.739901,-93.173301,1909.0,1,7065.0,7065.0
MMTC,TRC,medium_airport,Francisco Sarabia Tinoco International Airport,MX,25.5683,-103.411003,3688.0,2,9039.0,6926.0
MMTG,TGZ,medium_airport,Angel Albino Corzo International Airport,MX,16.5636005402,-93.0224990845,1499.0,1,8202.0,8202.0
MMTJ,TIJ,large_airport,Aeropuerto Internacional Gral. Abelardo Rodriguez,MX,32.545963,-116.975856,489.0,1,9711.0,9711.0
MMTM,TAM,medium_airport,General Francisco Javier Mina International Airport,MX,22.2964000702,-97.8658981323,80.0,3,8366.0,5522.666666666667
MMTO,TLC,large_airport,Aeropuerto Internacional Adolfo López Mateos,MX,19.338196,-99.570358,8466.0,1,13780.0,13780.0
MMTP,TAP,medium_airport,Tapachula International Airport,MX,14.7943000793,-92.3700027466,97.0,1,6562.0,6562.0
MMUN,CUN,large_airport,Aeropuerto Internacional de Cancún,MX,21.039444,-86.874304,22.0,2,11483.0,10334.5
MMVA,VSA,medium_airport,Carlos Rovirosa Pérez International Airport,MX,17.996999740600586,-92.81739807128906,46.0,1,7218.0,7218.0
MMVR,VER,medium_airport,General Heriberto Jara International Airport,MX,19.1459007263,-96.1873016357,90.0,2,7874.0,6435.5
MMZC,ZCL,medium_airport,General Leobardo C. Ruiz International Airport,MX,22.8971004486,-102.68699646,7141.0,2,9843.0,6562.0
MMZH,ZIH,medium_airport,Ixtapa Zihuatanejo International Airport,MX,17.601601,-101.460999,26.0,1,8202.0,8202.0
MMZO,ZLO,medium_airport,Playa De Oro International Airport,MX,19.1448,-104.558998,30.0,1,7218.0,7218.0
MNBL,BEF,medium_airport,Bluefields Airport,NI,11.991,-83.774101,20.0,1,6625.0,6625.0
MNMG,MGA,medium_airport,Augusto C. Sandino (Managua) International Airport,NI,12.14150047302246,-86.16819763183594,194.0,1,8012.0,8012.0
MNPC,PUZ,medium_airport,Puerto Cabezas Airport,NI,14.047200202941896,-83.38670349121094,52.0,1,8130.0,8130.0
MPBO,BOC,medium_airport,Bocas del Toro International Airport,PA,9.34085,-82.250801,10.0,1,4921.0,4921.0
MPCE,CTD,medium_airport,Alonso Valderrama Airport,PA,7.98784,-80.409837,33.0,1,4921.0,4921.0
MPCH,CHX,medium_airport,Changuinola Captain Manuel Niño International Airport,PA,9.458962,-82.515062,19.0,1,3609.0,3609.0
MPDA,DAV,medium_airport,Enrique Malek International Airport,PA,8.391,-82.434998,89.0,1,8530.0,8530.0
MPEJ,ONX,medium_airport,Enrique Adolfo Jimenez Airport,PA,9.356639862060549,-79.86740112304688,25.0,1,8858.0,8858.0
MPMG,PAC,medium_airport,Marcos A. Gelabert International Airport,PA,8.973340034484863,-79.55560302734375,31.0,1,5906.0,5906.0
MPSA,SYP,medium_airport,Ruben Cantu Airport,PA,8.085599899291992,-80.94529724121094,272.0,1,3937.0,3937.0
MPTO,PTY,large_airport,Tocumen International Airport,PA,9.0713596344,-79.3834991455,135.0,2,10006.0,9403.0
MRAO,TTQ,medium_airport,Aerotortuguero Airport,CR,10.42,-83.6095,92.0,1,3118.0,3118.0
MRBA,BAI,medium_airport,Buenos Aires Airport,CR,9.163949,-83.330171,1214.0,1,3248.0,3248.0
MRBC,BCL,medium_airport,Barra del Colorado Airport,CR,10.768699645996094,-83.58560180664062,3.0,1,3281.0,3281.0
MRCC,OTR,medium_airport,Coto 47 Airport,CR,8.60155963897705,-82.96859741210938,26.0,1,3281.0,3281.0
MRGF,GLF,medium_airport,Golfito Airport,CR,8.654009819030762,-83.18219757080078,49.0,1,4593.0,4593.0
MRGP,GPL,medium_airport,Guapiles Airport,CR,10.2172002792,-83.79699707030001,883.0,1,3609.0,3609.0
MRLB,LIR,large_airport,Guanacaste Airport,CR,10.5933,-85.544403,270.0,1,9022.0,9022.0
MRLC,LSL,medium_airport,Los Chiles Airport,CR,11.035300254821776,-84.70610046386719,131.0,1,4265.0,4265.0
MRLM,LIO,medium_airport,Limon International Airport,CR,9.95796012878418,-83.02200317382812,7.0,1,5906.0,5906.0
MRNS,NOB,medium_airport,Nosara Airport,CR,9.97649002075,-85.65299987790002,33.0,1,3281.0,3281.0
MROC,SJO,medium_airport,Juan Santamaría International Airport,CR,9.99386,-84.208801,3021.0,1,9882.0,9882.0
MRPJ,PJM,medium_airport,Puerto Jimenez Airport,CR,8.533329963684082,-83.30000305175781,7.0,1,2707.0,2707.0
MRPM,PMZ,medium_airport,Palmar Sur Airport,CR,8.95103,-83.468597,49.0,1,4593.0,4593.0
MRPV,SYQ,medium_airport,Tobías Bolaños International Airport,CR,9.95705,-84.139801,3287.0,1,5250.0,5250.0
MRQP,XQP,medium_airport,Quepos Managua Airport,CR,9.443160057067873,-84.12979888916016,85.0,1,3609.0,3609.0
MRSV,TOO,medium_airport,San Vito De Java Airport,CR,8.826109886169434,-82.95890045166016,3228.0,1,3215.0,3215.0
MRUP,UPL,medium_airport,Upala Airport,CR,10.8922,-85.016197,184.0,1,3536.0,3536.0
MSLP,SAL,large_airport,Monseñor Óscar Arnulfo Romero International Airport,SV,13.4409,-89.055702,101.0,2,10500.0,6562.5
MSSS,ILS,medium_airport,Ilopango International Airport,SV,13.6995,-89.119904,2027.0,1,7349.0,7349.0
MTCA,CYA,medium_airport,Les Cayes Airport,HT,18.27109909057617,-73.78829956054688,203.0,1,3220.0,3220.0
MTCH,CAP,medium_airport,Cap Haitien International Airport,HT,19.726734,-72.199576,10.0,1,8701.0,8701.0
MTJA,JAK,medium_airport,Jacmel Airport,HT,18.241100311279297,-72.51850128173828,167.0,1,3300.0,3300.0
MTPP,PAP,large_airport,Toussaint Louverture International Airport,HT,18.58,-72.292503,122.0,1,9974.0,9974.0
MUBA,BCA,medium_airport,Gustavo Rizo Airport,CU,20.36529922485352,-74.5062026977539,26.0,1,6070.0,6070.0
MUBY,BYM,medium_airport,Carlos Manuel de Cespedes Airport,CU,20.3964,-76.621399,203.0,1,6887.0,6887.0
MUCA,AVI,medium_airport,Maximo Gomez Airport,CU,22.027099609375,-78.78959655761719,335.0,1,11588.0,11588.0
MUCC,CCC,medium_airport,Jardines Del Rey Airport,CU,22.4610004425,-78.32839965820001,13.0,1,9842.0,9842.0
MUCF,CFG,medium_airport,Jaime Gonzalez Airport,CU,22.14999961853028,-80.41419982910156,102.0,1,7874.0,7874.0
